Year,Month,City,Manufacturer,Vehicle Model,Units Sold
2014,Sep,Delhi,Hero,Gixxer SF,541
2014,Sep,Delhi,Hero,FZ-S,1758
2014,Sep,Delhi,Honda,Splendor Plus,1378
2014,Sep,Delhi,Honda,Activa 6G,1230
2014,Sep,Delhi,Honda,Pulsar 150,1286
2014,Sep,Delhi,Honda,Apache RTR 160,1581
2014,Sep,Delhi,Honda,Classic 350,747
2014,Sep,Delhi,Honda,Gixxer SF,1629
2014,Sep,Delhi,Honda,FZ-S,743
2014,Sep,Delhi,Bajaj,Splendor Plus,612
2014,Sep,Delhi,Bajaj,Activa 6G,1966
2014,Sep,Delhi,Bajaj,Pulsar 150,577
2014,Sep,Delhi,Bajaj,Apache RTR 160,1811
2014,Sep,Delhi,Bajaj,Classic 350,1628
2014,Sep,Delhi,Bajaj,Gixxer SF,1545
2014,Sep,Delhi,Bajaj,FZ-S,855
2014,Sep,Delhi,TVS,Splendor Plus,1821
2014,Sep,Delhi,TVS,Activa 6G,1115
2014,Sep,Delhi,TVS,Pulsar 150,1905
2014,Sep,Delhi,TVS,Apache RTR 160,1898
2014,Sep,Delhi,TVS,Classic 350,677
2014,Sep,Delhi,TVS,Gixxer SF,1842
2014,Sep,Delhi,TVS,FZ-S,532
2014,Sep,Delhi,Royal Enfield,Splendor Plus,692
2014,Sep,Delhi,Royal Enfield,Activa 6G,808
2014,Sep,Delhi,Royal Enfield,Pulsar 150,710
2014,Sep,Delhi,Royal Enfield,Apache RTR 160,628
2014,Sep,Delhi,Royal Enfield,Classic 350,1911
2014,Sep,Delhi,Royal Enfield,Gixxer SF,752
2014,Sep,Delhi,Royal Enfield,FZ-S,1696
2014,Sep,Delhi,Suzuki,Splendor Plus,1456
2014,Sep,Delhi,Suzuki,Activa 6G,606
2014,Sep,Delhi,Suzuki,Pulsar 150,1288
2014,Sep,Delhi,Suzuki,Apache RTR 160,598
2014,Sep,Delhi,Suzuki,Classic 350,1143
2014,Sep,Delhi,Suzuki,Gixxer SF,1157
2014,Sep,Delhi,Suzuki,FZ-S,1074
2014,Sep,Delhi,Yamaha,Splendor Plus,756
2014,Sep,Delhi,Yamaha,Activa 6G,1897
2014,Sep,Delhi,Yamaha,Pulsar 150,585
2014,Sep,Delhi,Yamaha,Apache RTR 160,1296
2014,Sep,Delhi,Yamaha,Classic 350,1285
2014,Sep,Delhi,Yamaha,Gixxer SF,1789
2014,Sep,Delhi,Yamaha,FZ-S,1530
2014,Sep,Bangalore,Hero,Splendor Plus,1959
2014,Sep,Bangalore,Hero,Activa 6G,1128
2014,Sep,Bangalore,Hero,Pulsar 150,1208
2014,Sep,Bangalore,Hero,Apache RTR 160,1240
2014,Sep,Bangalore,Hero,Classic 350,543
2014,Sep,Bangalore,Hero,Gixxer SF,1011
2014,Sep,Bangalore,Hero,FZ-S,1580
2014,Sep,Bangalore,Honda,Splendor Plus,1233
2014,Sep,Bangalore,Honda,Activa 6G,1073
2014,Sep,Bangalore,Honda,Pulsar 150,1539
2014,Sep,Bangalore,Honda,Apache RTR 160,621
2014,Sep,Bangalore,Honda,Classic 350,1922
2014,Sep,Bangalore,Honda,Gixxer SF,773
2014,Sep,Bangalore,Honda,FZ-S,848
2014,Sep,Bangalore,Bajaj,Splendor Plus,1366
2014,Sep,Bangalore,Bajaj,Activa 6G,749
2014,Sep,Bangalore,Bajaj,Pulsar 150,870
2014,Sep,Bangalore,Bajaj,Apache RTR 160,1508
2014,Sep,Bangalore,Bajaj,Classic 350,1098
2014,Sep,Bangalore,Bajaj,Gixxer SF,1780
2014,Sep,Bangalore,Bajaj,FZ-S,1981
2014,Sep,Bangalore,TVS,Splendor Plus,828
2014,Sep,Bangalore,TVS,Activa 6G,783
2014,Sep,Bangalore,TVS,Pulsar 150,599
2014,Sep,Bangalore,TVS,Apache RTR 160,1087
2014,Sep,Bangalore,TVS,Classic 350,1817
2014,Sep,Bangalore,TVS,Gixxer SF,1828
2014,Sep,Bangalore,TVS,FZ-S,1822
2014,Sep,Bangalore,Royal Enfield,Splendor Plus,1947
2014,Sep,Bangalore,Royal Enfield,Activa 6G,1314
2014,Sep,Bangalore,Royal Enfield,Pulsar 150,996
2014,Sep,Bangalore,Royal Enfield,Apache RTR 160,1942
2014,Sep,Bangalore,Royal Enfield,Classic 350,718
2014,Sep,Bangalore,Royal Enfield,Gixxer SF,516
2014,Sep,Bangalore,Royal Enfield,FZ-S,1713
2014,Sep,Bangalore,Suzuki,Splendor Plus,800
2014,Sep,Bangalore,Suzuki,Activa 6G,982
2014,Sep,Bangalore,Suzuki,Pulsar 150,1165
2014,Sep,Bangalore,Suzuki,Apache RTR 160,1609
2014,Sep,Bangalore,Suzuki,Classic 350,1771
2014,Sep,Bangalore,Suzuki,Gixxer SF,899
2014,Sep,Bangalore,Suzuki,FZ-S,1686
2014,Sep,Bangalore,Yamaha,Splendor Plus,943
2014,Sep,Bangalore,Yamaha,Activa 6G,1253
2014,Sep,Bangalore,Yamaha,Pulsar 150,1506
2014,Sep,Bangalore,Yamaha,Apache RTR 160,1457
2014,Sep,Bangalore,Yamaha,Classic 350,562
2014,Sep,Bangalore,Yamaha,Gixxer SF,646
2014,Sep,Bangalore,Yamaha,FZ-S,867
2014,Sep,Chennai,Hero,Splendor Plus,1898
2014,Sep,Chennai,Hero,Activa 6G,1520
2014,Sep,Chennai,Hero,Pulsar 150,717
2014,Sep,Chennai,Hero,Apache RTR 160,1507
2014,Sep,Chennai,Hero,Classic 350,1277
2014,Sep,Chennai,Hero,Gixxer SF,1738
2014,Sep,Chennai,Hero,FZ-S,1871
2014,Sep,Chennai,Honda,Splendor Plus,1815
2014,Sep,Chennai,Honda,Activa 6G,1028
2014,Sep,Chennai,Honda,Pulsar 150,1187
2014,Sep,Chennai,Honda,Apache RTR 160,756
2014,Sep,Chennai,Honda,Classic 350,1836
2014,Sep,Chennai,Honda,Gixxer SF,1517
2014,Sep,Chennai,Honda,FZ-S,1101
2014,Sep,Chennai,Bajaj,Splendor Plus,914
2014,Sep,Chennai,Bajaj,Activa 6G,1949
2014,Sep,Chennai,Bajaj,Pulsar 150,575
2014,Sep,Chennai,Bajaj,Apache RTR 160,995
2014,Sep,Chennai,Bajaj,Classic 350,1072
2014,Sep,Chennai,Bajaj,Gixxer SF,983
2014,Sep,Chennai,Bajaj,FZ-S,851
2014,Sep,Chennai,TVS,Splendor Plus,1139
2014,Sep,Chennai,TVS,Activa 6G,1729
2014,Sep,Chennai,TVS,Pulsar 150,1911
2014,Sep,Chennai,TVS,Apache RTR 160,849
2014,Sep,Chennai,TVS,Classic 350,1203
2014,Sep,Chennai,TVS,Gixxer SF,1372
2014,Sep,Chennai,TVS,FZ-S,987
2014,Sep,Chennai,Royal Enfield,Splendor Plus,1335
2014,Sep,Chennai,Royal Enfield,Activa 6G,1981
2014,Sep,Chennai,Royal Enfield,Pulsar 150,1128
2014,Sep,Chennai,Royal Enfield,Apache RTR 160,1361
2014,Sep,Chennai,Royal Enfield,Classic 350,1395
2014,Sep,Chennai,Royal Enfield,Gixxer SF,1515
2014,Sep,Chennai,Royal Enfield,FZ-S,1545
2014,Sep,Chennai,Suzuki,Splendor Plus,1729
2014,Sep,Chennai,Suzuki,Activa 6G,1677
2014,Sep,Chennai,Suzuki,Pulsar 150,1463
2014,Sep,Chennai,Suzuki,Apache RTR 160,1830
2014,Sep,Chennai,Suzuki,Classic 350,1380
2014,Sep,Chennai,Suzuki,Gixxer SF,1815
2014,Sep,Chennai,Suzuki,FZ-S,980
2014,Sep,Chennai,Yamaha,Splendor Plus,1837
2014,Sep,Chennai,Yamaha,Activa 6G,1720
2014,Sep,Chennai,Yamaha,Pulsar 150,1890
2014,Sep,Chennai,Yamaha,Apache RTR 160,1385
2014,Sep,Chennai,Yamaha,Classic 350,645
2014,Sep,Chennai,Yamaha,Gixxer SF,1188
2014,Sep,Chennai,Yamaha,FZ-S,500
2014,Sep,Kolkata,Hero,Splendor Plus,717
2014,Sep,Kolkata,Hero,Activa 6G,668
2014,Sep,Kolkata,Hero,Pulsar 150,1489
2014,Sep,Kolkata,Hero,Apache RTR 160,1085
2014,Sep,Kolkata,Hero,Classic 350,1490
2014,Sep,Kolkata,Hero,Gixxer SF,1365
2014,Sep,Kolkata,Hero,FZ-S,1125
2014,Sep,Kolkata,Honda,Splendor Plus,1341
2014,Sep,Kolkata,Honda,Activa 6G,1694
2014,Sep,Kolkata,Honda,Pulsar 150,525
2014,Sep,Kolkata,Honda,Apache RTR 160,778
2014,Sep,Kolkata,Honda,Classic 350,1321
2014,Sep,Kolkata,Honda,Gixxer SF,756
2014,Sep,Kolkata,Honda,FZ-S,594
2014,Sep,Kolkata,Bajaj,Splendor Plus,1776
2014,Sep,Kolkata,Bajaj,Activa 6G,1614
2014,Sep,Kolkata,Bajaj,Pulsar 150,968
2014,Sep,Kolkata,Bajaj,Apache RTR 160,1759
2014,Sep,Kolkata,Bajaj,Classic 350,941
2014,Sep,Kolkata,Bajaj,Gixxer SF,1867
2014,Sep,Kolkata,Bajaj,FZ-S,958
2014,Sep,Kolkata,TVS,Splendor Plus,1159
2014,Sep,Kolkata,TVS,Activa 6G,1483
2014,Sep,Kolkata,TVS,Pulsar 150,1441
2014,Sep,Kolkata,TVS,Apache RTR 160,1970
2014,Sep,Kolkata,TVS,Classic 350,1286
2014,Sep,Kolkata,TVS,Gixxer SF,1112
2014,Sep,Kolkata,TVS,FZ-S,1853
2014,Sep,Kolkata,Royal Enfield,Splendor Plus,1880
2014,Sep,Kolkata,Royal Enfield,Activa 6G,966
2014,Sep,Kolkata,Royal Enfield,Pulsar 150,1359
2014,Sep,Kolkata,Royal Enfield,Apache RTR 160,1324
2014,Sep,Kolkata,Royal Enfield,Classic 350,1921
2014,Sep,Kolkata,Royal Enfield,Gixxer SF,1065
2014,Sep,Kolkata,Royal Enfield,FZ-S,1958
2014,Sep,Kolkata,Suzuki,Splendor Plus,1052
2014,Sep,Kolkata,Suzuki,Activa 6G,549
2014,Sep,Kolkata,Suzuki,Pulsar 150,1563
2014,Sep,Kolkata,Suzuki,Apache RTR 160,1023
2014,Sep,Kolkata,Suzuki,Classic 350,1346
2014,Sep,Kolkata,Suzuki,Gixxer SF,1585
2014,Sep,Kolkata,Suzuki,FZ-S,1538
2014,Sep,Kolkata,Yamaha,Splendor Plus,897
2014,Sep,Kolkata,Yamaha,Activa 6G,1278
2014,Sep,Kolkata,Yamaha,Pulsar 150,1347
2014,Sep,Kolkata,Yamaha,Apache RTR 160,1967
2014,Sep,Kolkata,Yamaha,Classic 350,1564
2014,Sep,Kolkata,Yamaha,Gixxer SF,1793
2014,Sep,Kolkata,Yamaha,FZ-S,1224
2014,Oct,Mumbai,Hero,Splendor Plus,1391
2014,Oct,Mumbai,Hero,Activa 6G,1494
2014,Oct,Mumbai,Hero,Pulsar 150,1275
2014,Oct,Mumbai,Hero,Apache RTR 160,1426
2014,Oct,Mumbai,Hero,Classic 350,995
2014,Oct,Mumbai,Hero,Gixxer SF,780
2014,Oct,Mumbai,Hero,FZ-S,864
2014,Oct,Mumbai,Honda,Splendor Plus,893
2014,Oct,Mumbai,Honda,Activa 6G,1141
2014,Oct,Mumbai,Honda,Pulsar 150,1622
2014,Oct,Mumbai,Honda,Apache RTR 160,1578
2014,Oct,Mumbai,Honda,Classic 350,512
2014,Oct,Mumbai,Honda,Gixxer SF,650
2014,Oct,Mumbai,Honda,FZ-S,1763
2014,Oct,Mumbai,Bajaj,Splendor Plus,1378
2014,Oct,Mumbai,Bajaj,Activa 6G,1183
2014,Oct,Mumbai,Bajaj,Pulsar 150,1766
2014,Oct,Mumbai,Bajaj,Apache RTR 160,1935
2014,Oct,Mumbai,Bajaj,Classic 350,1697
2014,Oct,Mumbai,Bajaj,Gixxer SF,1293
2014,Oct,Mumbai,Bajaj,FZ-S,1479
2014,Oct,Mumbai,TVS,Splendor Plus,1435
2014,Oct,Mumbai,TVS,Activa 6G,838
2014,Oct,Mumbai,TVS,Pulsar 150,1456
2014,Oct,Mumbai,TVS,Apache RTR 160,939
2014,Oct,Mumbai,TVS,Classic 350,1450
2014,Oct,Mumbai,TVS,Gixxer SF,1259
2014,Oct,Mumbai,TVS,FZ-S,1574
2014,Oct,Mumbai,Royal Enfield,Splendor Plus,709
2014,Oct,Mumbai,Royal Enfield,Activa 6G,669
2014,Oct,Mumbai,Royal Enfield,Pulsar 150,1970
2014,Oct,Mumbai,Royal Enfield,Apache RTR 160,1267
2014,Oct,Mumbai,Royal Enfield,Classic 350,1277
2014,Oct,Mumbai,Royal Enfield,Gixxer SF,566
2014,Oct,Mumbai,Royal Enfield,FZ-S,1574
2014,Oct,Mumbai,Suzuki,Splendor Plus,1313
2014,Oct,Mumbai,Suzuki,Activa 6G,1177
2014,Oct,Mumbai,Suzuki,Pulsar 150,1997
2014,Oct,Mumbai,Suzuki,Apache RTR 160,1889
2014,Oct,Mumbai,Suzuki,Classic 350,1644
2014,Oct,Mumbai,Suzuki,Gixxer SF,1166
2014,Oct,Mumbai,Suzuki,FZ-S,835
2014,Oct,Mumbai,Yamaha,Splendor Plus,1202
2014,Oct,Mumbai,Yamaha,Activa 6G,721
2014,Oct,Mumbai,Yamaha,Pulsar 150,1939
2014,Oct,Mumbai,Yamaha,Apache RTR 160,1654
2014,Oct,Mumbai,Yamaha,Classic 350,1949
2014,Oct,Mumbai,Yamaha,Gixxer SF,1126
2014,Oct,Mumbai,Yamaha,FZ-S,1620
2014,Oct,Delhi,Hero,Splendor Plus,1253
2014,Oct,Delhi,Hero,Activa 6G,1257
2014,Oct,Delhi,Hero,Pulsar 150,507
2014,Oct,Delhi,Hero,Apache RTR 160,1536
2014,Oct,Delhi,Hero,Classic 350,1031
2014,Oct,Delhi,Hero,Gixxer SF,1254
2014,Oct,Delhi,Hero,FZ-S,928
2014,Oct,Delhi,Honda,Splendor Plus,1575
2014,Oct,Delhi,Honda,Activa 6G,1498
2014,Oct,Delhi,Honda,Pulsar 150,1919
2014,Oct,Delhi,Honda,Apache RTR 160,1061
2014,Oct,Delhi,Honda,Classic 350,1980
2014,Oct,Delhi,Honda,Gixxer SF,668
2014,Oct,Delhi,Honda,FZ-S,1349
2014,Oct,Delhi,Bajaj,Splendor Plus,1035
2014,Oct,Delhi,Bajaj,Activa 6G,576
2014,Oct,Delhi,Bajaj,Pulsar 150,1832
2014,Oct,Delhi,Bajaj,Apache RTR 160,846
2014,Oct,Delhi,Bajaj,Classic 350,1525
2014,Oct,Delhi,Bajaj,Gixxer SF,1834
2014,Oct,Delhi,Bajaj,FZ-S,1734
2014,Oct,Delhi,TVS,Splendor Plus,1837
2014,Oct,Delhi,TVS,Activa 6G,1264
2014,Oct,Delhi,TVS,Pulsar 150,1361
2014,Oct,Delhi,TVS,Apache RTR 160,582
2014,Oct,Delhi,TVS,Classic 350,1108
2014,Oct,Delhi,TVS,Gixxer SF,800
2014,Oct,Delhi,TVS,FZ-S,1694
2014,Oct,Delhi,Royal Enfield,Splendor Plus,1618
2014,Oct,Delhi,Royal Enfield,Activa 6G,1229
2014,Oct,Delhi,Royal Enfield,Pulsar 150,1692
2014,Oct,Delhi,Royal Enfield,Apache RTR 160,1616
2014,Oct,Delhi,Royal Enfield,Classic 350,1753
2014,Oct,Delhi,Royal Enfield,Gixxer SF,1073
2014,Oct,Delhi,Royal Enfield,FZ-S,1112
2014,Oct,Delhi,Suzuki,Splendor Plus,1990
2014,Oct,Delhi,Suzuki,Activa 6G,1846
2014,Oct,Delhi,Suzuki,Pulsar 150,1217
2014,Oct,Delhi,Suzuki,Apache RTR 160,1237
2014,Oct,Delhi,Suzuki,Classic 350,1147
2014,Oct,Delhi,Suzuki,Gixxer SF,1742
2014,Oct,Delhi,Suzuki,FZ-S,769
2014,Oct,Delhi,Yamaha,Splendor Plus,1837
2014,Oct,Delhi,Yamaha,Activa 6G,995
2014,Oct,Delhi,Yamaha,Pulsar 150,1308
2014,Oct,Delhi,Yamaha,Apache RTR 160,1705
2014,Oct,Delhi,Yamaha,Classic 350,1207
2014,Oct,Delhi,Yamaha,Gixxer SF,713
2014,Oct,Delhi,Yamaha,FZ-S,1137
2014,Oct,Bangalore,Hero,Splendor Plus,1520
2014,Oct,Bangalore,Hero,Activa 6G,1914
2014,Oct,Bangalore,Hero,Pulsar 150,1338
2014,Oct,Bangalore,Hero,Apache RTR 160,1223
2014,Oct,Bangalore,Hero,Classic 350,1477
2014,Oct,Bangalore,Hero,Gixxer SF,1061
2014,Oct,Bangalore,Hero,FZ-S,1090
2014,Oct,Bangalore,Honda,Splendor Plus,1236
2014,Oct,Bangalore,Honda,Activa 6G,1816
2014,Oct,Bangalore,Honda,Pulsar 150,1808
2014,Oct,Bangalore,Honda,Apache RTR 160,969
2014,Oct,Bangalore,Honda,Classic 350,1847
2014,Oct,Bangalore,Honda,Gixxer SF,510
2014,Oct,Bangalore,Honda,FZ-S,1605
2014,Oct,Bangalore,Bajaj,Splendor Plus,1556
2014,Oct,Bangalore,Bajaj,Activa 6G,1596
2014,Oct,Bangalore,Bajaj,Pulsar 150,927
2014,Oct,Bangalore,Bajaj,Apache RTR 160,1766
2014,Oct,Bangalore,Bajaj,Classic 350,994
2014,Oct,Bangalore,Bajaj,Gixxer SF,1733
2014,Oct,Bangalore,Bajaj,FZ-S,835
2014,Oct,Bangalore,TVS,Splendor Plus,966
2014,Oct,Bangalore,TVS,Activa 6G,1807
2014,Oct,Bangalore,TVS,Pulsar 150,1841
2014,Oct,Bangalore,TVS,Apache RTR 160,1525
2014,Oct,Bangalore,TVS,Classic 350,1974
2014,Oct,Bangalore,TVS,Gixxer SF,1790
2014,Oct,Bangalore,TVS,FZ-S,920
2014,Oct,Bangalore,Royal Enfield,Splendor Plus,766
2014,Oct,Bangalore,Royal Enfield,Activa 6G,1599
2014,Oct,Bangalore,Royal Enfield,Pulsar 150,1224
2014,Oct,Bangalore,Royal Enfield,Apache RTR 160,1180
2014,Oct,Bangalore,Royal Enfield,Classic 350,605
2014,Oct,Bangalore,Royal Enfield,Gixxer SF,1656
2014,Oct,Bangalore,Royal Enfield,FZ-S,1874
2014,Oct,Bangalore,Suzuki,Splendor Plus,655
2014,Oct,Bangalore,Suzuki,Activa 6G,1581
2014,Oct,Bangalore,Suzuki,Pulsar 150,1743
2014,Oct,Bangalore,Suzuki,Apache RTR 160,694
2014,Oct,Bangalore,Suzuki,Classic 350,1393
2014,Oct,Bangalore,Suzuki,Gixxer SF,1373
2014,Oct,Bangalore,Suzuki,FZ-S,969
2014,Oct,Bangalore,Yamaha,Splendor Plus,1329
2014,Oct,Bangalore,Yamaha,Activa 6G,932
2014,Oct,Bangalore,Yamaha,Pulsar 150,1234
2014,Oct,Bangalore,Yamaha,Apache RTR 160,1044
2014,Oct,Bangalore,Yamaha,Classic 350,1507
2014,Oct,Bangalore,Yamaha,Gixxer SF,1016
2014,Oct,Bangalore,Yamaha,FZ-S,1115
2014,Oct,Chennai,Hero,Splendor Plus,1302
2014,Oct,Chennai,Hero,Activa 6G,1000
2014,Oct,Chennai,Hero,Pulsar 150,1764
2014,Oct,Chennai,Hero,Apache RTR 160,970
2014,Oct,Chennai,Hero,Classic 350,883
2014,Oct,Chennai,Hero,Gixxer SF,1256
2014,Oct,Chennai,Hero,FZ-S,1902
2014,Oct,Chennai,Honda,Splendor Plus,1157
2014,Oct,Chennai,Honda,Activa 6G,988
2014,Oct,Chennai,Honda,Pulsar 150,1609
2014,Oct,Chennai,Honda,Apache RTR 160,1310
2014,Oct,Chennai,Honda,Classic 350,771
2014,Oct,Chennai,Honda,Gixxer SF,1986
2014,Oct,Chennai,Honda,FZ-S,1669
2014,Oct,Chennai,Bajaj,Splendor Plus,1542
2014,Oct,Chennai,Bajaj,Activa 6G,1696
2014,Oct,Chennai,Bajaj,Pulsar 150,630
2014,Oct,Chennai,Bajaj,Apache RTR 160,1849
2014,Oct,Chennai,Bajaj,Classic 350,1209
2014,Oct,Chennai,Bajaj,Gixxer SF,1190
2014,Oct,Chennai,Bajaj,FZ-S,536
2014,Oct,Chennai,TVS,Splendor Plus,1242
2014,Oct,Chennai,TVS,Activa 6G,1660
2014,Oct,Chennai,TVS,Pulsar 150,1323
2014,Oct,Chennai,TVS,Apache RTR 160,1419
2014,Oct,Chennai,TVS,Classic 350,1252
2014,Oct,Chennai,TVS,Gixxer SF,1969
2014,Oct,Chennai,TVS,FZ-S,754
2014,Oct,Chennai,Royal Enfield,Splendor Plus,776
2014,Oct,Chennai,Royal Enfield,Activa 6G,1378
2014,Oct,Chennai,Royal Enfield,Pulsar 150,1344
2014,Oct,Chennai,Royal Enfield,Apache RTR 160,783
2014,Oct,Chennai,Royal Enfield,Classic 350,1647
2014,Oct,Chennai,Royal Enfield,Gixxer SF,1256
2014,Oct,Chennai,Royal Enfield,FZ-S,1804
2014,Oct,Chennai,Suzuki,Splendor Plus,719
2014,Oct,Chennai,Suzuki,Activa 6G,784
2014,Oct,Chennai,Suzuki,Pulsar 150,538
2014,Oct,Chennai,Suzuki,Apache RTR 160,919
2014,Oct,Chennai,Suzuki,Classic 350,1985
2014,Oct,Chennai,Suzuki,Gixxer SF,1191
2014,Oct,Chennai,Suzuki,FZ-S,739
2014,Oct,Chennai,Yamaha,Splendor Plus,1221
2014,Oct,Chennai,Yamaha,Activa 6G,1222
2014,Oct,Chennai,Yamaha,Pulsar 150,1802
2014,Oct,Chennai,Yamaha,Apache RTR 160,1814
2014,Oct,Chennai,Yamaha,Classic 350,1730
2014,Oct,Chennai,Yamaha,Gixxer SF,1516
2014,Oct,Chennai,Yamaha,FZ-S,1128
2014,Oct,Kolkata,Hero,Splendor Plus,1940
2014,Oct,Kolkata,Hero,Activa 6G,859
2014,Oct,Kolkata,Hero,Pulsar 150,713
2014,Oct,Kolkata,Hero,Apache RTR 160,1387
2014,Oct,Kolkata,Hero,Classic 350,573
2014,Oct,Kolkata,Hero,Gixxer SF,1983
2014,Oct,Kolkata,Hero,FZ-S,1355
2014,Oct,Kolkata,Honda,Splendor Plus,954
2014,Oct,Kolkata,Honda,Activa 6G,1053
2014,Oct,Kolkata,Honda,Pulsar 150,1508
2014,Oct,Kolkata,Honda,Apache RTR 160,509
2014,Oct,Kolkata,Honda,Classic 350,1739
2014,Oct,Kolkata,Honda,Gixxer SF,1680
2014,Oct,Kolkata,Honda,FZ-S,631
2014,Oct,Kolkata,Bajaj,Splendor Plus,718
2014,Oct,Kolkata,Bajaj,Activa 6G,1759
2014,Oct,Kolkata,Bajaj,Pulsar 150,1990
2014,Oct,Kolkata,Bajaj,Apache RTR 160,636
2014,Oct,Kolkata,Bajaj,Classic 350,1594
2014,Oct,Kolkata,Bajaj,Gixxer SF,1206
2014,Oct,Kolkata,Bajaj,FZ-S,1639
2014,Oct,Kolkata,TVS,Splendor Plus,1571
2014,Oct,Kolkata,TVS,Activa 6G,1283
2014,Oct,Kolkata,TVS,Pulsar 150,1777
2014,Oct,Kolkata,TVS,Apache RTR 160,1490
2014,Oct,Kolkata,TVS,Classic 350,1559
2014,Oct,Kolkata,TVS,Gixxer SF,1163
2014,Oct,Kolkata,TVS,FZ-S,616
2014,Oct,Kolkata,Royal Enfield,Splendor Plus,1824
2014,Oct,Kolkata,Royal Enfield,Activa 6G,604
2014,Oct,Kolkata,Royal Enfield,Pulsar 150,671
2014,Oct,Kolkata,Royal Enfield,Apache RTR 160,1665
2014,Oct,Kolkata,Royal Enfield,Classic 350,1335
2014,Oct,Kolkata,Royal Enfield,Gixxer SF,957
2014,Oct,Kolkata,Royal Enfield,FZ-S,1749
2014,Oct,Kolkata,Suzuki,Splendor Plus,1524
2014,Oct,Kolkata,Suzuki,Activa 6G,1732
2014,Oct,Kolkata,Suzuki,Pulsar 150,590
2014,Oct,Kolkata,Suzuki,Apache RTR 160,1054
2014,Oct,Kolkata,Suzuki,Classic 350,657
2014,Oct,Kolkata,Suzuki,Gixxer SF,1982
2014,Oct,Kolkata,Suzuki,FZ-S,1883
2014,Oct,Kolkata,Yamaha,Splendor Plus,1166
2014,Oct,Kolkata,Yamaha,Activa 6G,1167
2014,Oct,Kolkata,Yamaha,Pulsar 150,1832
2014,Oct,Kolkata,Yamaha,Apache RTR 160,691
2014,Oct,Kolkata,Yamaha,Classic 350,1234
2014,Oct,Kolkata,Yamaha,Gixxer SF,1149
2014,Oct,Kolkata,Yamaha,FZ-S,1363
2014,Nov,Mumbai,Hero,Splendor Plus,1691
2014,Nov,Mumbai,Hero,Activa 6G,1804
2014,Nov,Mumbai,Hero,Pulsar 150,708
2014,Nov,Mumbai,Hero,Apache RTR 160,1382
2014,Nov,Mumbai,Hero,Classic 350,1410
2014,Nov,Mumbai,Hero,Gixxer SF,990
2014,Nov,Mumbai,Hero,FZ-S,1091
2014,Nov,Mumbai,Honda,Splendor Plus,595
2014,Nov,Mumbai,Honda,Activa 6G,892
2014,Nov,Mumbai,Honda,Pulsar 150,1866
2014,Nov,Mumbai,Honda,Apache RTR 160,774
2014,Nov,Mumbai,Honda,Classic 350,1458
2014,Nov,Mumbai,Honda,Gixxer SF,838
2014,Nov,Mumbai,Honda,FZ-S,1684
2014,Nov,Mumbai,Bajaj,Splendor Plus,677
2014,Nov,Mumbai,Bajaj,Activa 6G,1305
2014,Nov,Mumbai,Bajaj,Pulsar 150,544
2014,Nov,Mumbai,Bajaj,Apache RTR 160,1177
2014,Nov,Mumbai,Bajaj,Classic 350,1242
2014,Nov,Mumbai,Bajaj,Gixxer SF,715
2014,Nov,Mumbai,Bajaj,FZ-S,1088
2014,Nov,Mumbai,TVS,Splendor Plus,1317
2014,Nov,Mumbai,TVS,Activa 6G,709
2014,Nov,Mumbai,TVS,Pulsar 150,1142
2014,Nov,Mumbai,TVS,Apache RTR 160,1944
2014,Nov,Mumbai,TVS,Classic 350,802
2014,Nov,Mumbai,TVS,Gixxer SF,1386
2014,Nov,Mumbai,TVS,FZ-S,731
2014,Nov,Mumbai,Royal Enfield,Splendor Plus,816
2014,Nov,Mumbai,Royal Enfield,Activa 6G,760
2014,Nov,Mumbai,Royal Enfield,Pulsar 150,1419
2014,Nov,Mumbai,Royal Enfield,Apache RTR 160,1861
2014,Nov,Mumbai,Royal Enfield,Classic 350,1760
2014,Nov,Mumbai,Royal Enfield,Gixxer SF,1123
2014,Nov,Mumbai,Royal Enfield,FZ-S,803
2014,Nov,Mumbai,Suzuki,Splendor Plus,980
2014,Nov,Mumbai,Suzuki,Activa 6G,878
2014,Nov,Mumbai,Suzuki,Pulsar 150,1496
2014,Nov,Mumbai,Suzuki,Apache RTR 160,1130
2014,Nov,Mumbai,Suzuki,Classic 350,863
2014,Nov,Mumbai,Suzuki,Gixxer SF,600
2014,Nov,Mumbai,Suzuki,FZ-S,633
2014,Nov,Mumbai,Yamaha,Splendor Plus,678
2014,Nov,Mumbai,Yamaha,Activa 6G,959
2014,Nov,Mumbai,Yamaha,Pulsar 150,1221
2014,Nov,Mumbai,Yamaha,Apache RTR 160,1959
2014,Nov,Mumbai,Yamaha,Classic 350,1497
2014,Nov,Mumbai,Yamaha,Gixxer SF,875
2014,Nov,Mumbai,Yamaha,FZ-S,1618
2014,Nov,Delhi,Hero,Splendor Plus,528
2014,Nov,Delhi,Hero,Activa 6G,1083
2014,Nov,Delhi,Hero,Pulsar 150,517
2014,Nov,Delhi,Hero,Apache RTR 160,716
2014,Nov,Delhi,Hero,Classic 350,1763
2014,Nov,Delhi,Hero,Gixxer SF,578
2014,Nov,Delhi,Hero,FZ-S,706
2014,Nov,Delhi,Honda,Splendor Plus,1942
2014,Nov,Delhi,Honda,Activa 6G,1139
2014,Nov,Delhi,Honda,Pulsar 150,1179
2014,Nov,Delhi,Honda,Apache RTR 160,564
